testfile,Naive_CPDP_LR,Zscore_CPDP_LR,Zscore_SMOTE_CPDP_LR,Zscore_SMOTE_iFF_CPDP_LR,Zscore_WiFF_CPDP_LR,Zscore_WiFFplusL_CPDP_LR
redaktor-1.csv,0.071376192,0.071376192,0.59592668,0.442087636,0.465029365,0.454897906
redaktor-1.csv,0,0,0.577946768,0.426742532,0.463022508,0.45320197
redaktor-1.csv,0,0,0.621845426,0.486322188,0.568239259,0.408253827
redaktor-1.csv,0,0,0.559455902,0.488910793,0.468592632,0.441967531
redaktor-1.csv,0,0,0.621845426,0.472105263,0.532258065,0.438569881
redaktor-1.csv,0,0,0.609096373,0.466081405,0.54247191,0.45320197
redaktor-1.csv,0,0,0.59592668,0.48234991,0.47556833,0.482062299
redaktor-1.csv,0,0,0.602941176,0.480182927,0.489237782,0.386297978
redaktor-1.csv,0,0,0.59592668,0.469096672,0.478982875,0.41596824
redaktor-1.csv,0.071376192,0.071376192,0.61339179,0.469096672,0.553674738,0.433927147
redaktor-1.csv,0,0,0.60475423,0.463022508,0.480739599,0.474729696
redaktor-1.csv,0.071376192,0.071376192,0.586466165,0.416788964,0.469096672,0.461740271
redaktor-1.csv,0,0,0.594616312,0.468592632,0.502536845,0.388196721
redaktor-1.csv,0,0,0.570682906,0.456769984,0.516870065,0.460391823
redaktor-1.csv,0,0,0.582230624,0.453574363,0.478982875,0.475367329
redaktor-1.csv,0.071376192,0.071376192,0.61339179,0.456769984,0.563439949,0.445928479
redaktor-1.csv,0,0,0.551065719,0.492175669,0.569894693,0.460551331
redaktor-1.csv,0.071376192,0.071376192,0.621845426,0.456769984,0.500248139,0.445928479
redaktor-1.csv,0,0,0.60475423,0.465029365,0.528243601,0.428025478
redaktor-1.csv,0,0,0.60475423,0.500248139,0.572984293,0.478433201
redaktor-1.csv,0,0,0.584890333,0.433466591,0.50110538,0.445928479
redaktor-1.csv,0,0,0.563576881,0.433466591,0.48234991,0.400446429
redaktor-1.csv,0,0,0.61339179,0.436102677,0.48234991,0.467499471
redaktor-1.csv,0,0,0.563576881,0.439257593,0.48567042,0.443548387
redaktor-1.csv,0,0,0.606946984,0.463022508,0.524099204,0.481473728
redaktor-1.csv,0,0,0.609096373,0.429136081,0.472069237,0.396349413
redaktor-1.csv,0,0,0.600364594,0.481643132,0.478982875,0.423591318
redaktor-1.csv,0,0,0.598890943,0.47556833,0.468592632,0.45320197
redaktor-1.csv,0,0,0.617641229,0.546534653,0.483550115,0.468854655
synapse-1.2.csv,0.150470618,0.130384467,0.688069758,0.630575273,0.606469883,0.543761639
synapse-1.2.csv,0.150470618,0.150470618,0.694507222,0.64516129,0.65140955,0.595669003
synapse-1.2.csv,0.130434783,0.130434783,0.684079602,0.614654149,0.596797037,0.539470854
synapse-1.2.csv,0.130384467,0.130384467,0.675324675,0.584480462,0.5755436,0.535867238
synapse-1.2.csv,0.130434783,0.130434783,0.695200539,0.594339623,0.5939019,0.532082712
synapse-1.2.csv,0.150470618,0.130384467,0.689456182,0.58963259,0.577522378,0.561774023
synapse-1.2.csv,0.130434783,0.130434783,0.674863939,0.580033463,0.5939019,0.556989247
synapse-1.2.csv,0.130434783,0.130434783,0.677419355,0.550691508,0.602606583,0.551582586
synapse-1.2.csv,0.226498345,0.226498345,0.674656853,0.630575273,0.63332624,0.577976873
synapse-1.2.csv,0.150470618,0.130384467,0.691829485,0.598475643,0.569667078,0.550724638
synapse-1.2.csv,0.130384467,0.130384467,0.694091176,0.606469883,0.580033463,0.567223799
synapse-1.2.csv,0.18936753,0.18936753,0.646302928,0.586844368,0.595813903,0.577976873
synapse-1.2.csv,0.18936753,0.18936753,0.667211273,0.592381786,0.555505005,0.532082712
synapse-1.2.csv,0.130434783,0.130434783,0.684079602,0.577393075,0.58963259,0.555160142
synapse-1.2.csv,0.150470618,0.150470618,0.679873217,0.588885206,0.564243886,0.545797132
synapse-1.2.csv,0.130434783,0.130434783,0.691620002,0.610295705,0.598130841,0.572624529
synapse-1.2.csv,0.130384467,0.130384467,0.698441708,0.64516129,0.641745208,0.594677693
synapse-1.2.csv,0.130384467,0.130384467,0.682118552,0.613937206,0.59056625,0.597667332
synapse-1.2.csv,0.130384467,0.130384467,0.667211273,0.626649638,0.564992115,0.556274531
synapse-1.2.csv,0.130434783,0.130434783,0.704995652,0.584480462,0.581691251,0.538300682
synapse-1.2.csv,0.130384467,0.130384467,0.672460294,0.598130841,0.573746144,0.537284272
synapse-1.2.csv,0.150470618,0.150470618,0.673020969,0.610295705,0.588885206,0.593479846
synapse-1.2.csv,0.130434783,0.130434783,0.686614485,0.610581093,0.602606583,0.532787792
synapse-1.2.csv,0.130384467,0.130384467,0.675396348,0.625859107,0.610581093,0.545123648
synapse-1.2.csv,0.130434783,0.130434783,0.689456182,0.634004237,0.610134095,0.575044083
synapse-1.2.csv,0.130384467,0.130384467,0.691730788,0.625859107,0.606469883,0.537284272
synapse-1.2.csv,0.170127092,0.170127092,0.687185558,0.584480462,0.58963259,0.575476723
synapse-1.2.csv,0.130434783,0.130434783,0.691575303,0.653295728,0.64347734,0.561774023
synapse-1.2.csv,0.150470618,0.150470618,0.673020969,0.620577028,0.610295705,0.564806958
synapse-1.2.csv,0.130434783,0.130434783,0.668353406,0.572139866,0.59455843,0.532082712
