testfile,Naive_CPDP_LR,Zscore_CPDP_LR,Zscore_SMOTE_CPDP_LR,Zscore_SMOTE_iFF_CPDP_LR,Zscore_WiFF_CPDP_LR,Zscore_WiFFplusL_CPDP_LR
log4j-1.1.csv,0,0,0.72972973,0.783783784,0.72972973,0.864864865
log4j-1.1.csv,0,0,0.72972973,0.648648649,0.675675676,0.864864865
lucene-2.0.csv,0.065934066,0.065934066,0.549450549,0.494505495,0.505494505,0.813186813
lucene-2.0.csv,0.054945055,0.054945055,0.582417582,0.56043956,0.505494505,0.769230769
lucene-2.0.csv,0.054945055,0.054945055,0.505494505,0.472527473,0.494505495,0.813186813
lucene-2.0.csv,0.054945055,0.054945055,0.549450549,0.428571429,0.43956044,0.758241758
lucene-2.0.csv,0.054945055,0.054945055,0.538461538,0.538461538,0.582417582,0.791208791
lucene-2.0.csv,0.054945055,0.054945055,0.516483516,0.494505495,0.428571429,0.802197802
lucene-2.0.csv,0.054945055,0.054945055,0.538461538,0.494505495,0.406593407,0.791208791
lucene-2.0.csv,0.054945055,0.054945055,0.527472527,0.516483516,0.505494505,0.769230769
lucene-2.0.csv,0.054945055,0.054945055,0.516483516,0.527472527,0.494505495,0.802197802
lucene-2.0.csv,0.054945055,0.054945055,0.582417582,0.593406593,0.56043956,0.736263736
lucene-2.0.csv,0.054945055,0.054945055,0.582417582,0.538461538,0.56043956,0.769230769
lucene-2.0.csv,0.043956044,0.043956044,0.549450549,0.549450549,0.549450549,0.802197802
lucene-2.0.csv,0.054945055,0.054945055,0.527472527,0.56043956,0.538461538,0.769230769
lucene-2.0.csv,0.054945055,0.054945055,0.516483516,0.527472527,0.483516484,0.78021978
lucene-2.0.csv,0.054945055,0.054945055,0.505494505,0.527472527,0.483516484,0.78021978
lucene-2.0.csv,0.054945055,0.054945055,0.538461538,0.494505495,0.527472527,0.769230769
lucene-2.0.csv,0.054945055,0.054945055,0.538461538,0.538461538,0.527472527,0.824175824
lucene-2.0.csv,0.054945055,0.054945055,0.549450549,0.472527473,0.538461538,0.769230769
lucene-2.0.csv,0.065934066,0.065934066,0.538461538,0.494505495,0.505494505,0.791208791
lucene-2.0.csv,0.054945055,0.054945055,0.593406593,0.549450549,0.516483516,0.813186813
lucene-2.0.csv,0.043956044,0.043956044,0.527472527,0.494505495,0.494505495,0.791208791
lucene-2.0.csv,0.054945055,0.054945055,0.538461538,0.505494505,0.450549451,0.736263736
lucene-2.0.csv,0.054945055,0.054945055,0.582417582,0.516483516,0.505494505,0.78021978
lucene-2.0.csv,0.065934066,0.065934066,0.56043956,0.505494505,0.483516484,0.78021978
lucene-2.0.csv,0.054945055,0.054945055,0.549450549,0.494505495,0.494505495,0.813186813
lucene-2.0.csv,0.043956044,0.043956044,0.571428571,0.538461538,0.494505495,0.736263736
lucene-2.0.csv,0.065934066,0.065934066,0.538461538,0.527472527,0.549450549,0.813186813
lucene-2.0.csv,0.054945055,0.054945055,0.582417582,0.538461538,0.505494505,0.813186813
lucene-2.0.csv,0.065934066,0.065934066,0.516483516,0.494505495,0.472527473,0.78021978
lucene-2.0.csv,0.054945055,0.054945055,0.549450549,0.494505495,0.538461538,0.758241758
poi-2.0.csv,0.216216216,0.216216216,0.540540541,0.513513514,0.540540541,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.486486486,0.540540541,0.540540541,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.513513514,0.513513514,0.621621622,0.810810811
poi-2.0.csv,0.216216216,0.216216216,0.513513514,0.540540541,0.621621622,0.783783784
poi-2.0.csv,0.189189189,0.189189189,0.513513514,0.540540541,0.648648649,0.837837838
poi-2.0.csv,0.162162162,0.189189189,0.567567568,0.513513514,0.540540541,0.837837838
poi-2.0.csv,0.216216216,0.216216216,0.486486486,0.540540541,0.594594595,0.837837838
poi-2.0.csv,0.189189189,0.189189189,0.567567568,0.540540541,0.621621622,0.810810811
poi-2.0.csv,0.189189189,0.189189189,0.567567568,0.594594595,0.621621622,0.837837838
poi-2.0.csv,0.189189189,0.189189189,0.594594595,0.540540541,0.540540541,0.837837838
poi-2.0.csv,0.216216216,0.216216216,0.513513514,0.621621622,0.621621622,0.783783784
poi-2.0.csv,0.189189189,0.189189189,0.567567568,0.567567568,0.594594595,0.864864865
poi-2.0.csv,0.189189189,0.189189189,0.513513514,0.540540541,0.621621622,0.837837838
poi-2.0.csv,0.189189189,0.189189189,0.513513514,0.594594595,0.648648649,0.837837838
poi-2.0.csv,0.216216216,0.216216216,0.567567568,0.594594595,0.621621622,0.837837838
poi-2.0.csv,0.216216216,0.216216216,0.567567568,0.594594595,0.594594595,0.837837838
poi-2.0.csv,0.189189189,0.189189189,0.567567568,0.567567568,0.540540541,0.72972973
poi-2.0.csv,0.189189189,0.189189189,0.513513514,0.486486486,0.621621622,0.810810811
poi-2.0.csv,0.216216216,0.216216216,0.513513514,0.594594595,0.594594595,0.864864865
poi-2.0.csv,0.216216216,0.216216216,0.567567568,0.621621622,0.648648649,0.837837838
poi-2.0.csv,0.189189189,0.189189189,0.513513514,0.567567568,0.648648649,0.810810811
poi-2.0.csv,0.189189189,0.189189189,0.540540541,0.567567568,0.540540541,0.837837838
poi-2.0.csv,0.189189189,0.189189189,0.513513514,0.567567568,0.567567568,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.540540541,0.621621622,0.621621622,0.783783784
poi-2.0.csv,0.189189189,0.189189189,0.594594595,0.594594595,0.486486486,0.756756757
poi-2.0.csv,0.189189189,0.189189189,0.540540541,0.540540541,0.567567568,0.810810811
poi-2.0.csv,0.162162162,0.162162162,0.540540541,0.621621622,0.567567568,0.783783784
poi-2.0.csv,0.189189189,0.189189189,0.567567568,0.594594595,0.648648649,0.783783784
poi-2.0.csv,0.189189189,0.189189189,0.594594595,0.594594595,0.621621622,0.837837838
poi-2.0.csv,0.189189189,0.189189189,0.513513514,0.594594595,0.513513514,0.810810811
redaktor-1.csv,0,0,0.666666667,0.407407407,0.518518519,0.851851852
redaktor-1.csv,0.037037037,0.037037037,0.703703704,0.407407407,0.481481481,0.592592593
redaktor-1.csv,0,0,0.666666667,0.37037037,0.444444444,0.851851852
redaktor-1.csv,0,0,0.703703704,0.444444444,0.703703704,0.851851852
redaktor-1.csv,0,0,0.62962963,0.592592593,0.481481481,0.703703704
redaktor-1.csv,0,0,0.703703704,0.481481481,0.666666667,0.851851852
redaktor-1.csv,0,0,0.703703704,0.444444444,0.62962963,0.851851852
redaktor-1.csv,0,0,0.703703704,0.481481481,0.481481481,0.814814815
redaktor-1.csv,0,0,0.666666667,0.555555556,0.518518519,0.962962963
redaktor-1.csv,0,0,0.703703704,0.444444444,0.481481481,0.851851852
redaktor-1.csv,0.037037037,0.037037037,0.703703704,0.444444444,0.703703704,0.592592593
redaktor-1.csv,0,0,0.703703704,0.444444444,0.444444444,0.592592593
redaktor-1.csv,0.037037037,0.037037037,0.666666667,0.37037037,0.444444444,0.814814815
redaktor-1.csv,0,0,0.740740741,0.481481481,0.592592593,0.888888889
redaktor-1.csv,0,0,0.592592593,0.444444444,0.555555556,0.851851852
redaktor-1.csv,0,0,0.666666667,0.444444444,0.481481481,0.814814815
redaktor-1.csv,0.037037037,0.037037037,0.703703704,0.444444444,0.703703704,0.851851852
redaktor-1.csv,0,0,0.62962963,0.481481481,0.740740741,0.703703704
redaktor-1.csv,0.037037037,0.037037037,0.703703704,0.444444444,0.518518519,0.851851852
redaktor-1.csv,0,0,0.703703704,0.481481481,0.703703704,0.888888889
redaktor-1.csv,0,0,0.703703704,0.518518519,0.703703704,0.703703704
redaktor-1.csv,0,0,0.740740741,0.407407407,0.555555556,0.851851852
redaktor-1.csv,0,0,0.62962963,0.407407407,0.481481481,0.851851852
redaktor-1.csv,0,0,0.703703704,0.37037037,0.481481481,0.851851852
redaktor-1.csv,0,0,0.62962963,0.407407407,0.481481481,0.555555556
redaktor-1.csv,0,0,0.666666667,0.444444444,0.592592593,0.851851852
redaktor-1.csv,0,0,0.703703704,0.37037037,0.444444444,0.888888889
redaktor-1.csv,0,0,0.703703704,0.518518519,0.481481481,0.851851852
redaktor-1.csv,0,0,0.666666667,0.481481481,0.481481481,0.851851852
redaktor-1.csv,0,0,0.703703704,0.666666667,0.444444444,0.777777778
synapse-1.2.csv,0.081395349,0.069767442,0.651162791,0.744186047,0.744186047,0.848837209
synapse-1.2.csv,0.081395349,0.081395349,0.662790698,0.697674419,0.720930233,0.848837209
synapse-1.2.csv,0.069767442,0.069767442,0.639534884,0.744186047,0.76744186,0.88372093
synapse-1.2.csv,0.069767442,0.069767442,0.604651163,0.755813953,0.755813953,0.895348837
synapse-1.2.csv,0.069767442,0.069767442,0.604651163,0.73255814,0.744186047,0.906976744
synapse-1.2.csv,0.081395349,0.069767442,0.61627907,0.744186047,0.779069767,0.88372093
synapse-1.2.csv,0.069767442,0.069767442,0.627906977,0.755813953,0.744186047,0.860465116
synapse-1.2.csv,0.069767442,0.069767442,0.651162791,0.76744186,0.720930233,0.860465116
synapse-1.2.csv,0.127906977,0.127906977,0.593023256,0.744186047,0.720930233,0.88372093
synapse-1.2.csv,0.081395349,0.069767442,0.662790698,0.73255814,0.76744186,0.88372093
synapse-1.2.csv,0.069767442,0.069767442,0.639534884,0.744186047,0.755813953,0.88372093
synapse-1.2.csv,0.104651163,0.104651163,0.604651163,0.813953488,0.779069767,0.88372093
synapse-1.2.csv,0.104651163,0.104651163,0.627906977,0.76744186,0.76744186,0.906976744
synapse-1.2.csv,0.069767442,0.069767442,0.639534884,0.73255814,0.744186047,0.906976744
synapse-1.2.csv,0.081395349,0.081395349,0.604651163,0.755813953,0.73255814,0.918604651
synapse-1.2.csv,0.069767442,0.069767442,0.639534884,0.755813953,0.744186047,0.88372093
synapse-1.2.csv,0.069767442,0.069767442,0.61627907,0.697674419,0.697674419,0.825581395
synapse-1.2.csv,0.069767442,0.069767442,0.604651163,0.709302326,0.709302326,0.837209302
synapse-1.2.csv,0.069767442,0.069767442,0.627906977,0.744186047,0.76744186,0.88372093
synapse-1.2.csv,0.069767442,0.069767442,0.662790698,0.755813953,0.73255814,0.848837209
synapse-1.2.csv,0.069767442,0.069767442,0.593023256,0.744186047,0.720930233,0.872093023
synapse-1.2.csv,0.081395349,0.081395349,0.604651163,0.755813953,0.755813953,0.860465116
synapse-1.2.csv,0.069767442,0.069767442,0.639534884,0.744186047,0.720930233,0.848837209
synapse-1.2.csv,0.069767442,0.069767442,0.61627907,0.720930233,0.744186047,0.88372093
synapse-1.2.csv,0.069767442,0.069767442,0.61627907,0.73255814,0.709302326,0.895348837
synapse-1.2.csv,0.069767442,0.069767442,0.61627907,0.720930233,0.744186047,0.872093023
synapse-1.2.csv,0.093023256,0.093023256,0.627906977,0.755813953,0.744186047,0.848837209
synapse-1.2.csv,0.069767442,0.069767442,0.593023256,0.686046512,0.686046512,0.88372093
synapse-1.2.csv,0.081395349,0.081395349,0.604651163,0.697674419,0.755813953,0.872093023
synapse-1.2.csv,0.069767442,0.069767442,0.604651163,0.744186047,0.720930233,0.906976744
tomcat-6.0.389418.csv,0.363636364,0.363636364,0.779220779,0.805194805,0.766233766,0.883116883
tomcat-6.0.389418.csv,0.363636364,0.363636364,0.779220779,0.805194805,0.779220779,0.831168831
tomcat-6.0.389418.csv,0.376623377,0.376623377,0.805194805,0.805194805,0.805194805,0.857142857
tomcat-6.0.389418.csv,0.376623377,0.376623377,0.805194805,0.779220779,0.792207792,0.831168831
tomcat-6.0.389418.csv,0.363636364,0.350649351,0.779220779,0.779220779,0.779220779,0.831168831
tomcat-6.0.389418.csv,0.376623377,0.363636364,0.818181818,0.831168831,0.779220779,0.896103896
tomcat-6.0.389418.csv,0.363636364,0.350649351,0.779220779,0.831168831,0.753246753,0.844155844
tomcat-6.0.389418.csv,0.363636364,0.350649351,0.779220779,0.805194805,0.818181818,0.883116883
tomcat-6.0.389418.csv,0.350649351,0.337662338,0.779220779,0.831168831,0.753246753,0.831168831
